Box_conveyor;Part_conveyor;Grab;C_plus;Auto;Manual;Emergency_stop;Reset_button;Start;Stop;Part_at_place;Box_at_place;Detected;C_limit;Temps_occurrence
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59081397218
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59081428200
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59081603286
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59081730838
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59081764815
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59081877745
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59082035082
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59082276440
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59082517291
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59082580251
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59082644213
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59082790123
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59082887063
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59082918642
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59082950622
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59083255086
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59083269329
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59083286321
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59083398260
false;false;true;false;true;false;true;false;false;true;true;false;true;true;59083494749
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59083516736
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59083563706
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59083644657
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59083773084
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59083791074
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59083906003
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59083939983
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59083970962
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59084004942
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59084037922
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59084150851
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59084278772
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59084310753
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59084357724
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59084389703
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59084460660
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59084489641
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59084522621
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59084560598
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59084770908
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59084994770
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59085073722
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59085139682
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59085236621
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59085299583
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59085331561
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59085444493
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59085476473
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59085748060
false;true;false;false;true;false;true;false;false;true;true;false;true;true;59085764050
false;true;false;false;true;false;true;false;false;true;true;false;true;true;59085780040
false;true;false;false;true;false;true;false;false;true;true;false;true;false;59085875484
false;true;false;false;true;false;true;false;false;true;true;false;false;false;59085956436
false;true;false;false;true;false;true;false;false;true;true;false;false;false;59086028391
false;false;false;false;true;false;true;false;false;true;false;false;false;false;59086057373
false;false;false;false;true;false;true;false;false;true;false;false;false;false;59086154312
false;false;false;false;true;false;true;false;false;true;false;false;false;false;59086286230
true;false;false;false;true;false;true;false;false;true;false;false;false;false;59086303219
true;false;false;false;true;false;true;false;false;true;false;false;false;true;59086527129
true;false;false;false;true;false;true;false;false;true;false;true;false;true;59088489774
false;false;false;false;true;false;true;false;false;true;false;true;false;true;59088507763
true;false;false;false;true;false;true;false;false;true;false;false;false;true;59088762789
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59088779778
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59088811185
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59088939105
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59088971087
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59089002067
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59089050038
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59089146976
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59089178956
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59089211936
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59089242918
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59089305879
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59089354848
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59089385830
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59089455786
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59089616686
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59089855539
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59090097387
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59090162347
